Date,High,Low,Open,Close,Volume,Adj Close
2020-11-23,53.630001068115234,52.290000915527344,52.5099983215332,53.29999923706055,28923200,52.84950256347656
2020-11-24,57.13999938964844,54.47999954223633,54.47999954223633,57.060001373291016,32890900,56.57772445678711
2020-11-25,57.15999984741211,55.33000183105469,56.27000045776367,57.060001373291016,28250500,56.57772445678711
2020-11-27,57.2400016784668,56.119998931884766,57.0,56.66999816894531,14267100,56.191017150878906
2020-11-30,56.540000915527344,55.0,56.13999938964844,55.06999969482422,23359300,54.60454177856445
2020-12-01,56.7400016784668,55.400001525878906,56.54999923706055,55.470001220703125,23521000,55.001163482666016
2020-12-02,57.41999816894531,55.25,55.36000061035156,57.20000076293945,26796800,56.7165412902832
2020-12-03,57.45000076293945,56.20000076293945,57.380001068115234,56.58000183105469,18776100,56.10177993774414
2020-12-04,58.81999969482422,57.310001373291016,57.560001373291016,58.619998931884766,24696000,58.124534606933594
2020-12-07,58.61000061035156,57.279998779296875,58.150001525878906,58.130001068115234,21280900,57.63867950439453
2020-12-08,58.400001525878906,57.36000061035156,57.47999954223633,58.36000061035156,15511700,57.86673355102539
2020-12-09,59.54999923706055,58.29999923706055,59.15999984741211,58.95000076293945,27278200,58.45174789428711
2020-12-10,60.790000915527344,58.0099983215332,58.040000915527344,60.5,25866600,59.9886474609375
2020-12-11,59.810001373291016,58.18000030517578,59.79999923706055,58.93000030517578,20960000,58.431915283203125
2020-12-14,60.2599983215332,58.72999954223633,60.0,58.7400016784668,19688300,58.24352264404297
2020-12-15,59.86000061035156,58.56999969482422,58.7400016784668,59.66999816894531,16154800,59.1656608581543
2020-12-16,60.13999938964844,59.36000061035156,60.06999969482422,59.75,14988300,59.24498748779297
2020-12-17,60.290000915527344,59.56999969482422,60.0,60.04999923706055,18229900,59.542449951171875
2020-12-18,60.29999923706055,58.709999084472656,60.29999923706055,59.060001373291016,28712700,58.56081771850586
2020-12-21,61.81999969482422,59.810001373291016,60.349998474121094,61.22999954223633,31906100,60.71247482299805
2020-12-22,61.13999938964844,59.15999984741211,61.099998474121094,59.2599983215332,17851600,58.759124755859375
2020-12-23,61.310001373291016,59.790000915527344,60.0,60.779998779296875,16579100,60.26627731323242
2020-12-24,61.09000015258789,59.880001068115234,60.93000030517578,60.56999969482422,6824400,60.05805587768555
2020-12-28,61.93000030517578,60.4900016784668,60.619998931884766,61.130001068115234,14414600,60.61332321166992
2020-12-29,61.400001525878906,60.54999923706055,61.150001525878906,60.90999984741211,10800400,60.395179748535156
2020-12-30,61.27000045776367,60.66999816894531,60.90999984741211,60.86000061035156,10770700,60.345603942871094
2020-12-31,61.849998474121094,60.529998779296875,60.66999816894531,61.65999984741211,12500700,61.13884353637695
2021-01-04,61.709999084472656,59.72999954223633,61.59000015258789,60.13999938964844,21286200,59.63168716430664
2021-01-05,62.0,60.02000045776367,60.349998474121094,61.70000076293945,20213100,61.178504943847656
2021-01-06,66.5999984741211,63.95000076293945,64.48999786376953,65.25,38106600,64.69850158691406
2021-01-07,68.0999984741211,66.01000213623047,67.06999969482422,66.0199966430664,24161000,65.46199035644531
2021-01-08,66.20999908447266,64.33999633789062,66.20999908447266,65.37000274658203,20747800,64.81748962402344
2021-01-11,66.62000274658203,64.33000183105469,64.58000183105469,66.44000244140625,20460300,65.8784408569336
2021-01-12,67.73999786376953,66.23999786376953,67.48999786376953,66.66999816894531,20162800,66.10649871826172
