researchDevelopment,18752000000
incomeBeforeTax,67091000000
netIncome,57411000000
sellingGeneralAdministrative,19916000000
grossProfit,104956000000
ebit,66288000000
endDate,1601078400
operatingIncome,66288000000
interestExpense,-2873000000
incomeTaxExpense,9680000000
totalRevenue,274515000000
totalOperatingExpenses,208227000000
costOfRevenue,169559000000
totalOtherIncomeExpenseNet,803000000
netIncomeFromContinuingOps,57411000000
netIncomeApplicableToCommonShares,57411000000
