Date,High,Low,Open,Close,Volume,Adj Close
2020-11-23,275.7300109863281,266.4110107421875,274.75,270.1099853515625,25317100,270.1099853515625
2020-11-24,280.6099853515625,272.79998779296875,276.2349853515625,279.9599914550781,20660500,279.9599914550781
2020-11-25,279.3299865722656,274.04998779296875,275.70001220703125,277.7200012207031,15229300,277.7200012207031
2020-11-27,278.9200134277344,275.6659851074219,278.79998779296875,276.4800109863281,9583200,276.4800109863281
2020-11-30,268.9700012207031,262.5199890136719,268.9700012207031,263.3599853515625,30476100,263.3599853515625
2020-12-01,265.6700134277344,261.57000732421875,265.4700012207031,264.010009765625,14606300,264.010009765625
2020-12-02,263.1000061035156,260.1099853515625,262.0,261.32000732421875,13919700,261.32000732421875
2020-12-03,268.6000061035156,263.1400146484375,263.7799987792969,266.9100036621094,15520500,266.9100036621094
2020-12-04,271.29998779296875,266.2699890136719,271.0199890136719,267.25,15527600,267.25
2020-12-07,265.9700012207031,262.6000061035156,265.70001220703125,264.0,11388700,264.0
2020-12-08,268.3999938964844,263.8699951171875,265.20001220703125,266.0899963378906,9447700,266.0899963378906
2020-12-09,267.9100036621094,263.1000061035156,267.55999755859375,263.79998779296875,9060700,263.79998779296875
2020-12-10,266.0899963378906,261.20001220703125,261.989990234375,264.8699951171875,10290300,264.8699951171875
2020-12-11,265.32000732421875,262.5,264.2900085449219,264.5400085449219,7771300,264.5400085449219
2020-12-14,260.8550109863281,256.0299987792969,260.32000732421875,256.0299987792969,18369900,256.0299987792969
2020-12-15,255.67999267578125,252.3000030517578,255.33999633789062,255.11000061035156,16595600,255.11000061035156
2020-12-16,263.17999267578125,257.0400085449219,257.739990234375,261.8900146484375,15804800,261.8900146484375
2020-12-17,264.8500061035156,260.20001220703125,264.70001220703125,264.42999267578125,14306600,264.42999267578125
2020-12-18,264.8999938964844,259.20001220703125,263.8999938964844,260.0,15981800,260.0
2020-12-21,260.4599914550781,254.5,255.1699981689453,260.42999267578125,10901800,260.42999267578125
2020-12-22,258.3399963378906,255.41000366210938,257.8699951171875,255.8300018310547,11468400,255.8300018310547
2020-12-23,257.3500061035156,252.52999877929688,255.5,256.17999267578125,10729200,256.17999267578125
2020-12-24,229.89999389648438,211.22999572753906,228.23500061035156,222.0,141830000,222.0
2020-12-28,224.99000549316406,215.32000732421875,216.8800048828125,222.36000061035156,73512100,222.36000061035156
2020-12-29,239.19000244140625,229.60000610351562,231.75999450683594,236.25999450683594,69715900,236.25999450683594
2020-12-30,243.38999938964844,234.64500427246094,243.34800720214844,238.38999938964844,44812300,238.38999938964844
2020-12-31,238.9199981689453,231.02699279785156,237.4600067138672,232.72999572753906,23451800,232.72999572753906
2021-01-04,230.3800048828125,225.0399932861328,226.5,227.85000610351562,24897900,227.85000610351562
2021-01-05,240.75999450683594,228.1199951171875,229.0500030517578,240.39999389648438,35823800,240.39999389648438
2021-01-06,238.3000030517578,225.86000061035156,234.9499969482422,227.61000061035156,37146100,227.61000061035156
2021-01-07,229.9499969482422,220.08999633789062,229.30999755859375,226.89999389648438,49361800,226.89999389648438
2021-01-08,238.60000610351562,226.68299865722656,227.8800048828125,236.19000244140625,34884900,236.19000244140625
2021-01-11,230.8249969482422,225.86000061035156,229.89999389648438,227.3699951171875,23036900,227.3699951171875
2021-01-12,229.75,225.13999938964844,228.38499450683594,225.60000610351562,19042900,225.60000610351562
